lon,lat,heat_flow_mW_m2,name,reference,id,ridge_lon,signed_distance_km,distance_km
-45.9667,13.0,16.0,CH-75-31,VonHerzen_etal._1970,R24-086464,-44.6,-148.07521995283074,148.07521995283074
-46.9167,13.0333,68.0,CH-75-32,VonHerzen_etal._1970,R24-086465,-44.6,-250.9693235211858,250.9693235211858
-46.9167,13.0333,68.0,CH-75-32,Folinsbee_1969,R24-035370,-44.6,-250.9693235211858,250.9693235211858
-52.96666667,13.03333333,73.0,V26-52,Langseth_etal._1974,R24-053404,-44.6,-906.3652572833932,906.3652572833932
-49.75,13.0667,35.0,CH-75-35,VonHerzen_etal._1970,R24-086466,-44.6,-557.8268177551317,557.8268177551317
-49.75,13.0667,35.0,CH-75-35,Folinsbee_1969,R24-035371,-44.6,-557.8268177551317,557.8268177551317
-51.3167,13.1,57.0,CH-75-37,VonHerzen_etal._1970,R24-086467,-44.6,-727.427057469963,727.427057469963
-51.3167,13.1,57.0,CH-75-37,Folinsbee_1969,R24-035372,-44.6,-727.427057469963,727.427057469963
-57.58934285,13.12657912,63.6,C16-22,Schoonmaker_Ladd_1984,R24-077902,-44.706316480000005,-1395.097189637534,1395.097189637534
-56.36644145,13.13478652,41.5,C9-38,Schoonmaker_Ladd_1984,R24-077906,-44.739146080000005,-1259.0725657534513,1259.0725657534513
-57.5817,13.1417,58.6,C16-25,Abbott_2008,R24-000470,-44.7668,-1387.6343630820988,1387.6343630820988
-56.367,13.15,109.0,C9-37,LDEO_2004,R24-055262,-44.800000000000004,-1252.465773863242,1252.465773863242
-56.3667,13.15,109.0,C9-37,Abbott_2008,R24-000900,-44.800000000000004,-1252.4332900963057,1252.4332900963057
-42.85,13.2667,13.0,CH-75-17,Folinsbee_1969,R24-035363,-44.7999,211.0327508921028,211.0327508921028
-42.85,13.2667,13.0,CH-75-17,VonHerzen_etal._1970,R24-086458,-44.7999,211.0327508921028,211.0327508921028
-46.1333,13.35,106.0,CH-75-16,Folinsbee_1969,R24-035362,-44.7,-155.06910032271526,155.06910032271526
-46.1333,13.35,106.0,CH-75-16,VonHerzen_etal._1970,R24-086457,-44.7,-155.06910032271526,155.06910032271526
-45.4,13.3667,80.0,CH-75-20,VonHerzen_etal._1970,R24-086461,-44.7,-75.72794070342458,75.72794070342458
-45.4,13.3667,80.0,CH-75-20,Folinsbee_1969,R24-035366,-44.7,-75.72794070342458,75.72794070342458
-43.9,13.3833,69.0,CH-75-18,Folinsbee_1969,R24-035364,-44.7,86.54025610672973,86.54025610672973
-43.9,13.3833,69.0,CH-75-18,VonHerzen_etal._1970,R24-086459,-44.7,86.54025610672973,86.54025610672973
-44.6333,13.4,176.0,CH-75-19,Folinsbee_1969,R24-035365,-44.7,7.214793178959318,7.214793178959318
-44.6333,13.4,176.0,CH-75-19,VonHerzen_etal._1970,R24-086460,-44.7,7.214793178959318,7.214793178959318
-58.8667,13.4833,41.0,V18-9,Schoonmaker_Ladd_1984,R24-077934,-44.7,-1531.848595515821,1531.848595515821
-58.8667,13.4833,41.0,V18-9,Arnaiz-Rodriguez_Orihuela_2013,R24-003626,-44.7,-1531.848595515821,1531.848595515821
-58.8667,13.4833,41.0,V18-9,Langseth_etal._1966,R24-053018,-44.7,-1531.848595515821,1531.848595515821
-55.9833,13.4833,57.0,V18-10,Langseth_etal._1966,R24-052992,-44.7,-1220.0658768650187,1220.0658768650187
-51.1167,13.7333,50.0,V18-11,Langseth_etal._1966,R24-052993,-44.9,-671.5035661885271,671.5035661885271
-47.0333,13.9,50.0,CH-75-15,VonHerzen_etal._1970,R24-086456,-44.9,-230.26588293341297,230.26588293341297
-47.0333,13.9,50.0,CH-75-15,Folinsbee_1969,R24-035361,-44.9,-230.26588293341297,230.26588293341297
-58.09956905,14.19285613,68.2,C15-36,Schoonmaker_Ladd_1984,R24-077900,-45.19285613,-1391.3549570551424,1391.3549570551424
-34.4667,14.2,28.0,V20-218,Langseth_etal._1966,R24-053097,-45.2,1157.0226457332094,1157.0226457332094
-58.102,14.2033,68.0,C15-36,LDEO_2004,R24-055145,-45.1967,-1391.138485866097,1391.138485866097
-58.1017,14.2033,68.3,C15-36,Abbott_2008,R24-000433,-45.1967,-1391.1061470947584,1391.1061470947584
-57.4,14.2167,65.0,CH-75-08,Folinsbee_1969,R24-035357,-45.1833,-1316.832237403113,1316.832237403113
-57.4,14.2167,65.0,CH-75-08,Schoonmaker_Ladd_1984,R24-077915,-45.1833,-1316.832237403113,1316.832237403113
-57.4,14.2167,65.0,CH-75-08,Arnaiz-Rodriguez_Orihuela_2013,R24-003551,-45.1833,-1316.832237403113,1316.832237403113
-57.4,14.2167,65.0,CH-75-08,VonHerzen_etal._1970,R24-086452,-45.1833,-1316.832237403113,1316.832237403113
-58.4167,14.2333,30.0,CH-75-07,VonHerzen_etal._1970,R24-086451,-45.166700000000006,-1428.1062563952355,1428.1062563952355
-58.4167,14.2333,30.0,CH-75-07,Arnaiz-Rodriguez_Orihuela_2013,R24-003550,-45.166700000000006,-1428.1062563952355,1428.1062563952355
-58.4167,14.2333,30.0,CH-75-07,Schoonmaker_Ladd_1984,R24-077914,-45.166700000000006,-1428.1062563952355,1428.1062563952355
-58.4167,14.2333,30.0,CH-75-07,Folinsbee_1969,R24-035356,-45.166700000000006,-1428.1062563952355,1428.1062563952355
-57.1,14.2333,67.0,V15-10,Langseth_etal._1966,R24-052977,-45.166700000000006,-1286.190218071039,1286.190218071039
-57.1,14.2333,67.0,V15-10,Gerard_etal._1962,R24-037262,-45.166700000000006,-1286.190218071039,1286.190218071039
-57.1,14.2333,67.0,V15-10,Arnaiz-Rodriguez_Orihuela_2013,R24-003617,-45.166700000000006,-1286.190218071039,1286.190218071039
-57.1,14.2333,67.0,V15-10,Schoonmaker_Ladd_1984,R24-077932,-45.166700000000006,-1286.190218071039,1286.190218071039
-50.6667,14.25,39.0,CH-75-12,Folinsbee_1969,R24-035359,-45.150000000000006,-594.5547901644142,594.5547901644142
-50.6667,14.25,39.0,CH-75-12,VonHerzen_etal._1970,R24-086454,-45.150000000000006,-594.5547901644142,594.5547901644142
-59.6333,14.3,59.0,CH-75-06,VonHerzen_etal._1970,R24-086450,-45.1,-1565.95877683156,1565.95877683156
-59.6333,14.3,59.0,CH-75-06,Schoonmaker_Ladd_1984,R24-077913,-45.1,-1565.95877683156,1565.95877683156
-59.6333,14.3,59.0,CH-75-06,Folinsbee_1969,R24-035355,-45.1,-1565.95877683156,1565.95877683156
-52.55,14.3,61.0,CH-75-11,Folinsbee_1969,R24-035358,-45.1,-802.7352966907116,802.7352966907116
-52.55,14.3,61.0,CH-75-11,VonHerzen_etal._1970,R24-086453,-45.1,-802.7352966907116,802.7352966907116
-57.625,14.31,52.0,C26-10I,Abbott_2008,R24-000647,-45.08,-1351.6598841107957,1351.6598841107957
-57.6183,14.31,52.0,RC26-10I,Langseth_etal._1990,R24-053797,-45.08,-1350.9379932201184,1350.9379932201184
-48.1,14.3167,28.0,CH-75-14,VonHerzen_etal._1970,R24-086455,-45.0666,-326.82365590744155,326.82365590744155
-48.1,14.3167,28.0,CH-75-14,Folinsbee_1969,R24-035360,-45.0666,-326.82365590744155,326.82365590744155
-57.6267,14.3217,40.0,C26-10H,Abbott_2008,R24-000646,-45.0566,-1354.2937059039057,1354.2937059039057
-57.804,14.3228,33.0,RC26-4A,Langseth_etal._1990,R24-053850,-45.0544,-1373.6261762746271,1373.6261762746271
-57.805,14.3233,32.0,C26-4A,Abbott_2008,R24-000702,-45.0534,-1373.8385927083377,1373.8385927083377
-57.6283,14.325,40.0,RC26-10H,Langseth_etal._1990,R24-053796,-45.050000000000004,-1355.15723902737,1355.15723902737
-57.625,14.325,69.0,C26-10G,Abbott_2008,R24-000645,-45.050000000000004,-1354.8017045840197,1354.8017045840197
-57.8,14.3267,51.0,C26-4B,Abbott_2008,R24-000703,-45.0466,-1374.011700868496,1374.011700868496
-57.6267,14.3267,65.0,RC26-10G,Langseth_etal._1990,R24-053795,-45.0466,-1355.340897180028,1355.340897180028
-57.615,14.3267,214.0,C26-10E,Abbott_2008,R24-000643,-45.0466,-1354.0803755230459,1354.0803755230459
-57.6183,14.3283,203.0,RC26-10E,Langseth_etal._1990,R24-053793,-45.0434,-1354.7710026142454,1354.7710026142454
-57.8003,14.3293,52.0,RC26-4B,Langseth_etal._1990,R24-053851,-45.0414,-1374.588321567171,1374.588321567171
-57.625,14.33,207.0,C26-1G,Abbott_2008,R24-000679,-45.04,-1355.8488614375667,1355.8488614375667
-57.615,14.33,100.0,C26-10F,Abbott_2008,R24-000644,-45.04,-1354.7715083494163,1354.7715083494163
-57.7533,14.3317,45.0,C26-2L,Abbott_2008,R24-000696,-45.0366,-1370.0272168225988,1370.0272168225988
-57.7017,14.3317,53.0,C26-2E,Abbott_2008,R24-000689,-45.0366,-1364.4681170256351,1364.4681170256351
-57.625,14.3317,196.0,RC26-1G,Langseth_etal._1990,R24-053828,-45.0366,-1356.204881474722,1356.204881474722
-57.6183,14.3317,95.0,RC26-10F,Langseth_etal._1990,R24-053794,-45.0366,-1355.483060377054,1355.483060377054
-57.6167,14.3317,85.0,RC26-10D,Langseth_etal._1990,R24-053792,-45.0366,-1355.3106851895516,1355.3106851895516
-57.6167,14.3317,90.0,C26-10D,Abbott_2008,R24-000642,-45.0366,-1355.3106851895516,1355.3106851895516
-57.7553,14.3318,46.0,RC26-2L,Langseth_etal._1990,R24-053844,-45.0364,-1370.2636216924072,1370.2636216924072
-57.702,14.3327,53.0,C26-2E,LDEO_2004,R24-055234,-45.0346,-1364.709820781007,1364.709820781007
-57.8633,14.3333,35.0,C26-5A,Abbott_2008,R24-000713,-45.0334,-1382.2128993064168,1382.2128993064168
-57.765,14.3333,50.0,C26-2M,Abbott_2008,R24-000697,-45.0334,-1371.6226742850354,1371.6226742850354
-57.745,14.3333,53.0,C26-2K,Abbott_2008,R24-000695,-45.0334,-1369.4679998147642,1369.4679998147642
-57.6817,14.3333,53.0,C26-2A,Abbott_2008,R24-000687,-45.0334,-1362.6484551163571,1362.6484551163571
-57.6167,14.3333,34.0,RC26-1F,Langseth_etal._1990,R24-053827,-45.0334,-1355.6457630879768,1355.6457630879768
-57.7438,14.3338,55.0,RC26-2K,Langseth_etal._1990,R24-053843,-45.0324,-1369.443399431074,1369.443399431074
-57.682,14.3347,53.0,RC26-2A,Langseth_etal._1990,R24-053835,-45.0306,-1362.9739195668847,1362.9739195668847
-57.8648,14.335,37.0,RC26-5A,Langseth_etal._1990,R24-053861,-45.03,-1382.7303109592294,1382.7303109592294
-57.7983,14.335,48.0,C26-3C,Abbott_2008,R24-000700,-45.03,-1375.5660726634403,1375.5660726634403
-57.725,14.335,57.0,C26-2G,Abbott_2008,R24-000691,-45.03,-1367.6692506020677,1367.6692506020677
-57.7117,14.335,55.0,C26-2F,Abbott_2008,R24-000690,-45.03,-1366.2364029429098,1366.2364029429098
-57.695,14.335,57.0,C26-2C,Abbott_2008,R24-000688,-45.03,-1364.4372634009596,1364.4372634009596
-57.6633,14.335,61.0,C26-1L,Abbott_2008,R24-000684,-45.03,-1361.0221302584557,1361.0221302584557
-57.6283,14.335,137.0,RC26-1H,Langseth_etal._1990,R24-053829,-45.03,-1357.2514785238307,1357.2514785238307
-57.6267,14.335,145.0,C26-1H,Abbott_2008,R24-000680,-45.03,-1357.0791058731045,1357.0791058731045
-57.6167,14.335,145.0,C26-03-1H,Langseth_etal._1988a,R24-053517,-45.03,-1356.0017768060686,1356.0017768060686
-57.6117,14.335,36.0,C26-1F,Abbott_2008,R24-000678,-45.03,-1355.4631122725505,1355.4631122725505
-57.6117,14.335,44.0,RC26-1E,Langseth_etal._1990,R24-053826,-45.03,-1355.4631122725505,1355.4631122725505
-57.6067,14.335,62.0,C26-1E,Abbott_2008,R24-000677,-45.03,-1354.9244477390323,1354.9244477390323
-57.555,14.335,62.0,C26-03-1A,Langseth_etal._1988a,R24-053516,-45.03,-1349.3546564624571,1349.3546564624571
-57.5517,14.335,62.0,C26-1A,Abbott_2008,R24-000673,-45.03,-1348.9991378703348,1348.9991378703348
-57.335,14.335,62.0,RC26-1A,Langseth_etal._1990,R24-053823,-45.03,-1325.6534169876677,1325.6534169876677
-57.7633,14.3363,51.0,RC26-2M,Langseth_etal._1990,R24-053845,-45.0274,-1372.0675705813026,1372.0675705813026
-57.712,14.3363,55.0,C26-2F,LDEO_2004,R24-055235,-45.0274,-1366.5409045136655,1366.5409045136655
-57.9083,14.3367,35.0,C26-4L,Abbott_2008,R24-000712,-45.0266,-1387.7724611611095,1387.7724611611095
-57.8187,14.3367,39.0,RC26-4C,Langseth_etal._1990,R24-053852,-45.0266,-1378.119665915138,1378.119665915138
-57.8183,14.3367,38.0,C26-4C,Abbott_2008,R24-000704,-45.0266,-1378.0765730792184,1378.0765730792184
-57.8113,14.3367,55.0,RC26-3D,Langseth_etal._1990,R24-053849,-45.0266,-1377.3224484506272,1377.3224484506272
-57.8067,14.3367,55.0,C26-3D,Abbott_2008,R24-000701,-45.0266,-1376.8268808375524,1376.8268808375524
-57.791,14.3367,50.0,RC26-3C,Langseth_etal._1990,R24-053848,-45.0266,-1375.135487027711,1375.135487027711
-57.6928,14.3367,56.0,RC26-2C,Langseth_etal._1990,R24-053836,-45.0266,-1364.5561958094697,1364.5561958094697
-57.68,14.3367,61.0,C26-1M,Abbott_2008,R24-000685,-45.0266,-1363.1772250600452,1363.1772250600452
-57.68,14.3367,60.0,RC26-1M,Langseth_etal._1990,R24-053834,-45.0266,-1363.1772250600452,1363.1772250600452
-57.6633,14.3367,61.0,RC26-1L,Langseth_etal._1990,R24-053833,-45.0266,-1361.3780991604053,1361.3780991604053
-57.8637,14.338,29.0,RC26-4G,Langseth_etal._1990,R24-053856,-45.024,-1383.2396917112756,1383.2396917112756
-57.91,14.3383,37.0,RC26-4L,Langseth_etal._1990,R24-053860,-45.0234,-1388.2904394019827,1388.2904394019827
-57.8617,14.3383,28.0,C26-4G,Abbott_2008,R24-000708,-45.0234,-1383.0870166044167,1383.0870166044167
-57.83,14.3383,45.0,C26-4D,Abbott_2008,R24-000705,-45.0234,-1379.6719337331363,1379.6719337331363
-57.712,14.3383,53.0,RC26-2E,Langseth_etal._1990,R24-053837,-45.0234,-1366.959637871588,1366.959637871588
-57.6467,14.3383,62.0,RC26-1K,Langseth_etal._1990,R24-053832,-45.0234,-1359.9247826193919,1359.9247826193919
-57.6333,14.3383,55.0,RC26-1J,Langseth_etal._1990,R24-053831,-45.0234,-1358.4811829198597,1358.4811829198597
-57.6317,14.3383,45.0,RC26-1I,Langseth_etal._1990,R24-053830,-45.0234,-1358.3088128064833,1358.3088128064833
-57.6317,14.3383,78.0,C26-1J,Abbott_2008,R24-000682,-45.0234,-1358.3088128064833,1358.3088128064833
-57.59,14.3383,53.0,C26-1D,Abbott_2008,R24-000676,-45.0234,-1353.8164167265968,1353.8164167265968
-57.735,14.3385,45.0,RC26-2J,Langseth_etal._1990,R24-053842,-45.023,-1369.4793288618187,1369.4793288618187
-57.8317,14.3392,48.0,RC26-4D,Langseth_etal._1990,R24-053853,-45.0216,-1380.0434521595685,1380.0434521595685
-57.8933,14.34,24.0,C26-4J,Abbott_2008,R24-000711,-45.02,-1386.8470942040058,1386.8470942040058
-57.854,14.34,43.0,RC26-4F,Langseth_etal._1990,R24-053855,-45.02,-1382.6132854057782,1382.6132854057782
-57.8533,14.34,40.0,C26-4F,Abbott_2008,R24-000707,-45.02,-1382.5378740531378,1382.5378740531378
-57.845,14.34,43.0,C26-4E,Abbott_2008,R24-000706,-45.02,-1381.643710871833,1381.643710871833
-57.735,14.34,44.0,C26-2J,Abbott_2008,R24-000694,-45.02,-1369.793355456948,1369.793355456948
-57.73,14.34,66.0,C26-2I,Abbott_2008,R24-000693,-45.02,-1369.2547029380894,1369.2547029380894
-57.7283,14.34,59.0,C26-2H,Abbott_2008,R24-000692,-45.02,-1369.0715610816774,1369.0715610816774
-57.7282,14.34,54.0,RC26-2F,Langseth_etal._1990,R24-053838,-45.02,-1369.0607880313007,1369.0607880313007
-57.645,14.34,63.0,C26-1K,Abbott_2008,R24-000683,-45.02,-1360.097610117497,1360.097610117497
-57.565,14.34,54.0,C26-1B,Abbott_2008,R24-000674,-45.02,-1351.4791698157615,1351.4791698157615
-57.8447,14.3405,45.0,RC26-4E,Langseth_etal._1990,R24-053854,-45.019,-1381.7160397173634,1381.7160397173634
-57.9257,14.3417,45.0,RC26-5D,Langseth_etal._1990,R24-053864,-45.016600000000004,-1390.6932971324186,1390.6932971324186
-57.9233,14.3417,43.0,C26-5D,Abbott_2008,R24-000716,-45.016600000000004,-1390.4347458846073,1390.4347458846073
-57.8933,14.3417,26.0,RC26-4J,Langseth_etal._1990,R24-053859,-45.016600000000004,-1387.20285528697,1387.20285528697
-57.8817,14.3417,28.0,C26-4I,Abbott_2008,R24-000710,-45.016600000000004,-1385.9531909225493,1385.9531909225493
-57.87,14.3417,39.0,C26-4H,Abbott_2008,R24-000709,-45.016600000000004,-1384.69275358947,1384.69275358947
-57.62,14.3417,41.0,RC26-10C,Langseth_etal._1990,R24-053791,-45.016600000000004,-1357.760331942484,1357.760331942484
-57.6183,14.3417,41.0,C26-10C,Abbott_2008,R24-000641,-45.016600000000004,-1357.5771914752847,1357.5771914752847
-57.5867,14.3417,53.0,RC26-1D,Langseth_etal._1990,R24-053825,-45.016600000000004,-1354.172933379106,1354.172933379106
-57.575,14.3417,55.0,C26-1C,Abbott_2008,R24-000675,-45.016600000000004,-1352.9124960460272,1352.9124960460272
-57.885,14.3428,29.0,RC26-4I,Langseth_etal._1990,R24-053858,-45.0144,-1386.5388980133134,1386.5388980133134
-57.8715,14.3428,41.0,RC26-4H,Langseth_etal._1990,R24-053857,-45.0144,-1385.0845543833987,1385.0845543833987
-57.7282,14.343,58.0,RC26-2H,Langseth_etal._1990,R24-053840,-45.014,-1369.6888352329684,1369.6888352329684
-57.9117,14.3433,43.0,C26-5C,Abbott_2008,R24-000715,-45.013400000000004,-1389.519895135326,1389.519895135326
-57.7883,14.3433,42.0,C26-3B,Abbott_2008,R24-000699,-45.013400000000004,-1376.2261467297449,1376.2261467297449
-57.7308,14.3433,65.0,RC26-2I,Langseth_etal._1990,R24-053841,-45.013400000000004,-1370.0317339799813,1370.0317339799813
-57.7238,14.3433,57.0,RC26-2G,Langseth_etal._1990,R24-053839,-45.013400000000004,-1369.2776315582703,1369.2776315582703
-57.5683,14.3433,54.0,RC26-1B,Langseth_etal._1990,R24-053824,-45.013400000000004,-1352.5257849045609,1352.5257849045609
-57.9125,14.3442,45.0,RC26-5C,Langseth_etal._1990,R24-053863,-45.0116,-1389.7944079419558,1389.7944079419558
-57.9417,14.345,32.0,C26-5E,Abbott_2008,R24-000717,-45.01,-1393.1074710203798,1393.1074710203798
-57.9445,14.3455,35.0,RC26-5E,Langseth_etal._1990,R24-053865,-45.009,-1393.5137278429613,1393.5137278429613
-57.7887,14.3457,43.0,RC26-3B,Langseth_etal._1990,R24-053847,-45.0086,-1376.7715893934505,1376.7715893934505
-57.9567,14.3467,33.0,C26-5G,Abbott_2008,R24-000718,-45.0066,-1395.0790818373302,1395.0790818373302
-57.9583,14.348,34.0,RC26-5G,Langseth_etal._1990,R24-053866,-45.004,-1395.5234376223088,1395.5234376223088
-57.8788,14.3483,47.0,RC26-5B,Langseth_etal._1990,R24-053862,-45.0034,-1387.0219466829612,1387.0219466829612
-57.9767,14.35,36.0,RC26-5H,Langseth_etal._1990,R24-053867,-45.0,-1397.9240321024668,1397.9240321024668
-57.8783,14.35,45.0,C26-5B,Abbott_2008,R24-000714,-45.0,-1387.3238236705174,1387.3238236705174
-57.975,14.3517,35.0,C26-5H,Abbott_2008,R24-000719,-44.9966,-1398.0965528070535,1398.0965528070535
-57.78,14.3517,39.0,C26-3A,Abbott_2008,R24-000698,-44.9966,-1377.0902016545713,1377.0902016545713
-57.78,14.355,40.0,RC26-3A,Langseth_etal._1990,R24-053846,-44.99,-1377.7808797848847,1377.7808797848847
-57.6217,14.3583,48.0,C26-10A,Abbott_2008,R24-000640,-44.9834,-1361.4191869516715,1361.4191869516715
-57.6217,14.3583,48.0,RC26-10A,Langseth_etal._1990,R24-053790,-44.9834,-1361.4191869516715,1361.4191869516715
-57.995,14.3633,48.0,C26-5I,Abbott_2008,R24-000720,-44.9734,-1402.6775755460274,1402.6775755460274
-58.0117,14.365,47.0,C26-5J,Abbott_2008,R24-000721,-44.97,-1404.8320589646721,1404.8320589646721
-57.9955,14.365,51.0,RC26-5I,Langseth_etal._1990,R24-053868,-44.97,-1403.0870196404103,1403.0870196404103
-58.0133,14.367,48.0,RC26-5J,Langseth_etal._1990,R24-053869,-44.966,-1405.4227173211104,1405.4227173211104
-58.0267,14.3683,47.0,C26-5K,Abbott_2008,R24-000722,-44.9634,-1407.1380192823435,1407.1380192823435
-58.0283,14.369,48.0,RC26-5K,Langseth_etal._1990,R24-053870,-44.962,-1407.456764956152,1407.456764956152
-58.1417,14.3717,36.0,C26-6A,Abbott_2008,R24-000726,-44.9566,-1420.2363440263841,1420.2363440263841
-58.15,14.3733,36.0,RC26-6A,Langseth_etal._1990,R24-053874,-44.9534,-1421.4648977823404,1421.4648977823404
-58.0917,14.3733,38.0,C26-5N,Abbott_2008,R24-000725,-44.9534,-1415.1851436380375,1415.1851436380375
-58.05,14.3733,36.0,RC26-5L,Langseth_etal._1990,R24-053871,-44.9534,-1410.6934498504309,1410.6934498504309
-58.1183,14.374,39.0,RC26-5N,Langseth_etal._1990,R24-053873,-44.952,-1418.1967088449921,1418.1967088449921
-58.0733,14.3742,29.0,RC26-5M,Langseth_etal._1990,R24-053872,-44.9516,-1413.3913937343993,1413.3913937343993
-58.0617,14.375,29.0,C26-5M,Abbott_2008,R24-000724,-44.95,-1412.3091994637925,1412.3091994637925
-58.16,14.38,37.0,RC26-6B,Langseth_etal._1990,R24-053875,-44.94,-1423.942735351791,1423.942735351791
-58.16,14.38,36.0,C26-6B,Abbott_2008,R24-000727,-44.94,-1423.942735351791,1423.942735351791
-58.245,14.3817,20.0,C26-7H,Abbott_2008,R24-000735,-44.9366,-1433.4535048176297,1433.4535048176297
-58.2,14.3817,48.0,C26-6H,Abbott_2008,R24-000730,-44.9366,-1428.606535406071,1428.606535406071
-58.2533,14.3833,20.0,RC26-7H,Langseth_etal._1990,R24-053881,-44.9334,-1434.6819011289217,1434.6819011289217
-58.2217,14.3833,30.0,RC26-7B,Langseth_etal._1990,R24-053879,-44.9334,-1431.278275870798,1431.278275870798
-58.215,14.3833,30.0,C26-7B,Abbott_2008,R24-000732,-44.9334,-1430.5566211483485,1430.5566211483485
-58.1917,14.3833,49.0,RC26-6H,Langseth_etal._1990,R24-053877,-44.9334,-1428.0469860687822,1428.0469860687822
-58.24,14.385,7.0,C26-7I,Abbott_2008,R24-000736,-44.93,-1433.6046666298905,1433.6046666298905
-58.235,14.385,3.0,C26-7G,Abbott_2008,R24-000734,-44.93,-1433.06612242755,1433.06612242755
-58.2317,14.385,13.0,RC26-7D,Langseth_etal._1990,R24-053880,-44.93,-1432.710683254005,1432.710683254005
-58.225,14.385,13.0,C26-7D,Abbott_2008,R24-000733,-44.93,-1431.9890340228696,1431.9890340228696
-58.21,14.385,21.0,RC26-7A,Langseth_etal._1990,R24-053878,-44.93,-1430.3734014158485,1430.3734014158485
-58.205,14.385,21.0,C26-7A,Abbott_2008,R24-000731,-44.93,-1429.834857213508,1429.834857213508
-58.175,14.385,33.0,C26-6C,Abbott_2008,R24-000728,-44.93,-1426.603591999466,1426.603591999466
-58.236,14.3857,3.0,C26-7G,LDEO_2004,R24-055237,-44.9286,-1433.320132270041,1433.320132270041
-58.24,14.3862,7.0,C26-7I,LDEO_2004,R24-055238,-44.9276,-1433.8554653236731,1433.8554653236731
-58.415,14.3867,7.0,RC26-7I,Langseth_etal._1990,R24-053882,-44.9266,-1452.808867409561,1452.808867409561
-58.1817,14.3867,29.0,C26-6G,Abbott_2008,R24-000729,-44.9266,-1427.6805861629598,1427.6805861629598
-58.18,14.3867,34.0,RC26-6C,Langseth_etal._1990,R24-053876,-44.9266,-1427.497482527644,1427.497482527644
-58.3517,14.3883,9.0,C26-11B,Abbott_2008,R24-000649,-44.9234,-1446.3252545779312,1446.3252545779312
-58.3517,14.3883,9.0,RC26-11B,Langseth_etal._1990,R24-053799,-44.9234,-1446.3252545779312,1446.3252545779312
