lon,lat,depth_m,source
-48.4,22.4,-4509.47,ETOPO_2022_v1_15s_bed_elev
-48.3,22.4,-4722.81,ETOPO_2022_v1_15s_bed_elev
-48.2,22.4,-4524.23,ETOPO_2022_v1_15s_bed_elev
-48.1,22.4,-4946.14,ETOPO_2022_v1_15s_bed_elev
-48.0,22.4,-4343.65,ETOPO_2022_v1_15s_bed_elev
-47.9,22.4,-3831.57,ETOPO_2022_v1_15s_bed_elev
-47.8,22.4,-4135.02,ETOPO_2022_v1_15s_bed_elev
-47.7,22.4,-4315.77,ETOPO_2022_v1_15s_bed_elev
-47.6,22.4,-4162.66,ETOPO_2022_v1_15s_bed_elev
-47.5,22.4,-3975.36,ETOPO_2022_v1_15s_bed_elev
-47.4,22.4,-4090.2,ETOPO_2022_v1_15s_bed_elev
-47.3,22.4,-4208.05,ETOPO_2022_v1_15s_bed_elev
-47.2,22.4,-4179.58,ETOPO_2022_v1_15s_bed_elev
-47.1,22.4,-4027.3,ETOPO_2022_v1_15s_bed_elev
-47.0,22.4,-3878.61,ETOPO_2022_v1_15s_bed_elev
-46.9,22.4,-3834.57,ETOPO_2022_v1_15s_bed_elev
-46.8,22.4,-3619.81,ETOPO_2022_v1_15s_bed_elev
-46.7,22.4,-3546.86,ETOPO_2022_v1_15s_bed_elev
-46.6,22.4,-3585.61,ETOPO_2022_v1_15s_bed_elev
-46.5,22.4,-3633.26,ETOPO_2022_v1_15s_bed_elev
-46.4,22.4,-3694.94,ETOPO_2022_v1_15s_bed_elev
-46.3,22.4,-3588.07,ETOPO_2022_v1_15s_bed_elev
-46.2,22.4,-3726.47,ETOPO_2022_v1_15s_bed_elev
-46.1,22.4,-3652.0,ETOPO_2022_v1_15s_bed_elev
-46.0,22.4,-3437.98,ETOPO_2022_v1_15s_bed_elev
-45.9,22.4,-3165.39,ETOPO_2022_v1_15s_bed_elev
-45.8,22.4,-3609.91,ETOPO_2022_v1_15s_bed_elev
-45.7,22.4,-3368.79,ETOPO_2022_v1_15s_bed_elev
-45.6,22.4,-3307.43,ETOPO_2022_v1_15s_bed_elev
-45.5,22.4,-2986.63,ETOPO_2022_v1_15s_bed_elev
-45.4,22.4,-3101.29,ETOPO_2022_v1_15s_bed_elev
-45.3,22.4,-2745.6,ETOPO_2022_v1_15s_bed_elev
-45.2,22.4,-3151.0,ETOPO_2022_v1_15s_bed_elev
-45.1,22.4,-3763.02,ETOPO_2022_v1_15s_bed_elev
-45.0,22.4,-3156.0,ETOPO_2022_v1_15s_bed_elev
-44.9,22.4,-3017.82,ETOPO_2022_v1_15s_bed_elev
-44.8,22.4,-2758.47,ETOPO_2022_v1_15s_bed_elev
-44.7,22.4,-2763.75,ETOPO_2022_v1_15s_bed_elev
-44.6,22.4,-2911.68,ETOPO_2022_v1_15s_bed_elev
-44.5,22.4,-3187.26,ETOPO_2022_v1_15s_bed_elev
-44.4,22.4,-3495.68,ETOPO_2022_v1_15s_bed_elev
-44.3,22.4,-3722.08,ETOPO_2022_v1_15s_bed_elev
-44.2,22.4,-3731.73,ETOPO_2022_v1_15s_bed_elev
-44.1,22.4,-3910.8,ETOPO_2022_v1_15s_bed_elev
-44.0,22.4,-3411.12,ETOPO_2022_v1_15s_bed_elev
-43.9,22.4,-3679.62,ETOPO_2022_v1_15s_bed_elev
-43.8,22.4,-3811.66,ETOPO_2022_v1_15s_bed_elev
-43.7,22.4,-3952.31,ETOPO_2022_v1_15s_bed_elev
-43.6,22.4,-4100.88,ETOPO_2022_v1_15s_bed_elev
-43.5,22.4,-4328.98,ETOPO_2022_v1_15s_bed_elev
-43.4,22.4,-3828.62,ETOPO_2022_v1_15s_bed_elev
-43.3,22.4,-3788.12,ETOPO_2022_v1_15s_bed_elev
-43.2,22.4,-3706.86,ETOPO_2022_v1_15s_bed_elev
-43.1,22.4,-3867.57,ETOPO_2022_v1_15s_bed_elev
-43.0,22.4,-4060.58,ETOPO_2022_v1_15s_bed_elev
-42.9,22.4,-4394.05,ETOPO_2022_v1_15s_bed_elev
-42.8,22.4,-4593.76,ETOPO_2022_v1_15s_bed_elev
-42.7,22.4,-4689.11,ETOPO_2022_v1_15s_bed_elev
-42.6,22.4,-4550.51,ETOPO_2022_v1_15s_bed_elev
-42.5,22.4,-4829.21,ETOPO_2022_v1_15s_bed_elev
-42.4,22.4,-4560.18,ETOPO_2022_v1_15s_bed_elev
-42.3,22.4,-4436.07,ETOPO_2022_v1_15s_bed_elev
-42.2,22.4,-4351.67,ETOPO_2022_v1_15s_bed_elev
-42.1,22.4,-4439.43,ETOPO_2022_v1_15s_bed_elev
-42.0,22.4,-4669.54,ETOPO_2022_v1_15s_bed_elev
-41.9,22.4,-4631.41,ETOPO_2022_v1_15s_bed_elev
-41.8,22.4,-4768.43,ETOPO_2022_v1_15s_bed_elev
-41.7,22.4,-4701.19,ETOPO_2022_v1_15s_bed_elev
-41.6,22.4,-4766.15,ETOPO_2022_v1_15s_bed_elev
-41.5,22.4,-4878.26,ETOPO_2022_v1_15s_bed_elev
-41.4,22.4,-4859.23,ETOPO_2022_v1_15s_bed_elev
-41.3,22.4,-4919.23,ETOPO_2022_v1_15s_bed_elev
-41.2,22.4,-4744.12,ETOPO_2022_v1_15s_bed_elev
-41.1,22.4,-4309.69,ETOPO_2022_v1_15s_bed_elev
-41.0,22.4,-4575.73,ETOPO_2022_v1_15s_bed_elev
-40.9,22.4,-4659.23,ETOPO_2022_v1_15s_bed_elev
-40.8,22.4,-4687.39,ETOPO_2022_v1_15s_bed_elev
-40.7,22.4,-4858.16,ETOPO_2022_v1_15s_bed_elev
-40.6,22.4,-4694.45,ETOPO_2022_v1_15s_bed_elev
-40.5,22.4,-4702.78,ETOPO_2022_v1_15s_bed_elev
-40.4,22.4,-4685.98,ETOPO_2022_v1_15s_bed_elev
-40.3,22.4,-4697.42,ETOPO_2022_v1_15s_bed_elev
-40.2,22.4,-4831.53,ETOPO_2022_v1_15s_bed_elev
-40.1,22.4,-4749.44,ETOPO_2022_v1_15s_bed_elev
-40.0,22.4,-5049.94,ETOPO_2022_v1_15s_bed_elev
-39.9,22.4,-5112.99,ETOPO_2022_v1_15s_bed_elev
-39.8,22.4,-4976.81,ETOPO_2022_v1_15s_bed_elev
-39.7,22.4,-5003.9,ETOPO_2022_v1_15s_bed_elev
-39.6,22.4,-5441.56,ETOPO_2022_v1_15s_bed_elev
-39.5,22.4,-5518.1,ETOPO_2022_v1_15s_bed_elev
-39.4,22.4,-5390.1,ETOPO_2022_v1_15s_bed_elev
-39.3,22.4,-5071.38,ETOPO_2022_v1_15s_bed_elev
-39.2,22.4,-5397.99,ETOPO_2022_v1_15s_bed_elev
-39.1,22.4,-5560.14,ETOPO_2022_v1_15s_bed_elev
-39.0,22.4,-5580.7,ETOPO_2022_v1_15s_bed_elev
-38.9,22.4,-5208.98,ETOPO_2022_v1_15s_bed_elev
-38.8,22.4,-5304.88,ETOPO_2022_v1_15s_bed_elev
-38.7,22.4,-5592.12,ETOPO_2022_v1_15s_bed_elev
-38.6,22.4,-5651.99,ETOPO_2022_v1_15s_bed_elev
-38.5,22.4,-5217.35,ETOPO_2022_v1_15s_bed_elev
-38.4,22.4,-5332.04,ETOPO_2022_v1_15s_bed_elev
-38.3,22.4,-5391.7,ETOPO_2022_v1_15s_bed_elev
-38.2,22.4,-5425.09,ETOPO_2022_v1_15s_bed_elev
-38.1,22.4,-5284.18,ETOPO_2022_v1_15s_bed_elev
-38.0,22.4,-5299.47,ETOPO_2022_v1_15s_bed_elev
-37.9,22.4,-5327.26,ETOPO_2022_v1_15s_bed_elev
-37.8,22.4,-4983.03,ETOPO_2022_v1_15s_bed_elev
-37.7,22.4,-5042.52,ETOPO_2022_v1_15s_bed_elev
-37.6,22.4,-5447.08,ETOPO_2022_v1_15s_bed_elev
-37.5,22.4,-5749.16,ETOPO_2022_v1_15s_bed_elev
-37.4,22.4,-5676.71,ETOPO_2022_v1_15s_bed_elev
-37.3,22.4,-5770.41,ETOPO_2022_v1_15s_bed_elev
-37.2,22.4,-5623.3,ETOPO_2022_v1_15s_bed_elev
-37.1,22.4,-5884.03,ETOPO_2022_v1_15s_bed_elev
-37.0,22.4,-5823.67,ETOPO_2022_v1_15s_bed_elev
-36.9,22.4,-5770.39,ETOPO_2022_v1_15s_bed_elev
-36.8,22.4,-5833.89,ETOPO_2022_v1_15s_bed_elev
-36.7,22.4,-5842.17,ETOPO_2022_v1_15s_bed_elev
-36.6,22.4,-5721.99,ETOPO_2022_v1_15s_bed_elev
-36.5,22.4,-5904.48,ETOPO_2022_v1_15s_bed_elev
-36.4,22.4,-5629.84,ETOPO_2022_v1_15s_bed_elev
-36.3,22.4,-5399.09,ETOPO_2022_v1_15s_bed_elev
-36.2,22.4,-5734.25,ETOPO_2022_v1_15s_bed_elev
-36.1,22.4,-5635.45,ETOPO_2022_v1_15s_bed_elev
-36.0,22.4,-5840.64,ETOPO_2022_v1_15s_bed_elev
-35.9,22.4,-5537.49,ETOPO_2022_v1_15s_bed_elev
-35.8,22.4,-5768.16,ETOPO_2022_v1_15s_bed_elev
-35.7,22.4,-5790.61,ETOPO_2022_v1_15s_bed_elev
-35.6,22.4,-5747.52,ETOPO_2022_v1_15s_bed_elev
-35.5,22.4,-5430.49,ETOPO_2022_v1_15s_bed_elev
-35.4,22.4,-5121.01,ETOPO_2022_v1_15s_bed_elev
-35.3,22.4,-5099.88,ETOPO_2022_v1_15s_bed_elev
-35.2,22.4,-5482.92,ETOPO_2022_v1_15s_bed_elev
-35.1,22.4,-5344.36,ETOPO_2022_v1_15s_bed_elev
-35.0,22.4,-5584.37,ETOPO_2022_v1_15s_bed_elev
-51.0,22.5,-5179.44,ETOPO_2022_v1_15s_bed_elev
-50.9,22.5,-5426.14,ETOPO_2022_v1_15s_bed_elev
-50.8,22.5,-5219.11,ETOPO_2022_v1_15s_bed_elev
-50.7,22.5,-5148.04,ETOPO_2022_v1_15s_bed_elev
-50.6,22.5,-4997.43,ETOPO_2022_v1_15s_bed_elev
-50.5,22.5,-4558.15,ETOPO_2022_v1_15s_bed_elev
-50.4,22.5,-4505.21,ETOPO_2022_v1_15s_bed_elev
-50.3,22.5,-4607.33,ETOPO_2022_v1_15s_bed_elev
-50.2,22.5,-4445.15,ETOPO_2022_v1_15s_bed_elev
-50.1,22.5,-4840.78,ETOPO_2022_v1_15s_bed_elev
-50.0,22.5,-4438.28,ETOPO_2022_v1_15s_bed_elev
-49.9,22.5,-4445.4,ETOPO_2022_v1_15s_bed_elev
-49.8,22.5,-4357.09,ETOPO_2022_v1_15s_bed_elev
-49.7,22.5,-4032.89,ETOPO_2022_v1_15s_bed_elev
-49.6,22.5,-4915.96,ETOPO_2022_v1_15s_bed_elev
-49.5,22.5,-5068.33,ETOPO_2022_v1_15s_bed_elev
-49.4,22.5,-4779.63,ETOPO_2022_v1_15s_bed_elev
-49.3,22.5,-4819.62,ETOPO_2022_v1_15s_bed_elev
-49.2,22.5,-4414.21,ETOPO_2022_v1_15s_bed_elev
-49.1,22.5,-4132.95,ETOPO_2022_v1_15s_bed_elev
-49.0,22.5,-4391.28,ETOPO_2022_v1_15s_bed_elev
-48.9,22.5,-4421.92,ETOPO_2022_v1_15s_bed_elev
-48.8,22.5,-4308.66,ETOPO_2022_v1_15s_bed_elev
-48.7,22.5,-4076.96,ETOPO_2022_v1_15s_bed_elev
-48.6,22.5,-4534.76,ETOPO_2022_v1_15s_bed_elev
-48.5,22.5,-4663.8,ETOPO_2022_v1_15s_bed_elev
-48.4,22.5,-4431.38,ETOPO_2022_v1_15s_bed_elev
-48.3,22.5,-4182.42,ETOPO_2022_v1_15s_bed_elev
-48.2,22.5,-4016.33,ETOPO_2022_v1_15s_bed_elev
-48.1,22.5,-4316.07,ETOPO_2022_v1_15s_bed_elev
-48.0,22.5,-4435.41,ETOPO_2022_v1_15s_bed_elev
-47.9,22.5,-3816.95,ETOPO_2022_v1_15s_bed_elev
-47.8,22.5,-3803.67,ETOPO_2022_v1_15s_bed_elev
-47.7,22.5,-4061.09,ETOPO_2022_v1_15s_bed_elev
-47.6,22.5,-4148.48,ETOPO_2022_v1_15s_bed_elev
-47.5,22.5,-3902.09,ETOPO_2022_v1_15s_bed_elev
-47.4,22.5,-4069.22,ETOPO_2022_v1_15s_bed_elev
-47.3,22.5,-4211.73,ETOPO_2022_v1_15s_bed_elev
-47.2,22.5,-4033.71,ETOPO_2022_v1_15s_bed_elev
-47.1,22.5,-3860.85,ETOPO_2022_v1_15s_bed_elev
-47.0,22.5,-4091.19,ETOPO_2022_v1_15s_bed_elev
-46.9,22.5,-3902.37,ETOPO_2022_v1_15s_bed_elev
-46.8,22.5,-3762.15,ETOPO_2022_v1_15s_bed_elev
-46.7,22.5,-3459.02,ETOPO_2022_v1_15s_bed_elev
-46.6,22.5,-3659.86,ETOPO_2022_v1_15s_bed_elev
-46.5,22.5,-3597.32,ETOPO_2022_v1_15s_bed_elev
-46.4,22.5,-3793.63,ETOPO_2022_v1_15s_bed_elev
-46.3,22.5,-3635.74,ETOPO_2022_v1_15s_bed_elev
-46.2,22.5,-3717.28,ETOPO_2022_v1_15s_bed_elev
-46.1,22.5,-3246.9,ETOPO_2022_v1_15s_bed_elev
-46.0,22.5,-3509.81,ETOPO_2022_v1_15s_bed_elev
-45.9,22.5,-3328.5,ETOPO_2022_v1_15s_bed_elev
-45.8,22.5,-3643.29,ETOPO_2022_v1_15s_bed_elev
-45.7,22.5,-3490.88,ETOPO_2022_v1_15s_bed_elev
-45.6,22.5,-3301.44,ETOPO_2022_v1_15s_bed_elev
-45.5,22.5,-3028.82,ETOPO_2022_v1_15s_bed_elev
-45.4,22.5,-3016.38,ETOPO_2022_v1_15s_bed_elev
-45.3,22.5,-2683.54,ETOPO_2022_v1_15s_bed_elev
-45.2,22.5,-3103.26,ETOPO_2022_v1_15s_bed_elev
-45.1,22.5,-3476.86,ETOPO_2022_v1_15s_bed_elev
-45.0,22.5,-2794.07,ETOPO_2022_v1_15s_bed_elev
-44.9,22.5,-2569.6,ETOPO_2022_v1_15s_bed_elev
-44.8,22.5,-2560.79,ETOPO_2022_v1_15s_bed_elev
-44.7,22.5,-2679.7,ETOPO_2022_v1_15s_bed_elev
-44.6,22.5,-2769.07,ETOPO_2022_v1_15s_bed_elev
-44.5,22.5,-3002.46,ETOPO_2022_v1_15s_bed_elev
-44.4,22.5,-3151.6,ETOPO_2022_v1_15s_bed_elev
-44.3,22.5,-3613.61,ETOPO_2022_v1_15s_bed_elev
-44.2,22.5,-3832.29,ETOPO_2022_v1_15s_bed_elev
-44.1,22.5,-3321.86,ETOPO_2022_v1_15s_bed_elev
-44.0,22.5,-3340.37,ETOPO_2022_v1_15s_bed_elev
-43.9,22.5,-3630.5,ETOPO_2022_v1_15s_bed_elev
-43.8,22.5,-3873.92,ETOPO_2022_v1_15s_bed_elev
-43.7,22.5,-3833.2,ETOPO_2022_v1_15s_bed_elev
-43.6,22.5,-3844.45,ETOPO_2022_v1_15s_bed_elev
-43.5,22.5,-4177.51,ETOPO_2022_v1_15s_bed_elev
-43.4,22.5,-4326.31,ETOPO_2022_v1_15s_bed_elev
-43.3,22.5,-4204.56,ETOPO_2022_v1_15s_bed_elev
-43.2,22.5,-3947.79,ETOPO_2022_v1_15s_bed_elev
-43.1,22.5,-4136.28,ETOPO_2022_v1_15s_bed_elev
-43.0,22.5,-4197.53,ETOPO_2022_v1_15s_bed_elev
-42.9,22.5,-4563.87,ETOPO_2022_v1_15s_bed_elev
-42.8,22.5,-4468.72,ETOPO_2022_v1_15s_bed_elev
-42.7,22.5,-4384.01,ETOPO_2022_v1_15s_bed_elev
-42.6,22.5,-4218.97,ETOPO_2022_v1_15s_bed_elev
-42.5,22.5,-4488.51,ETOPO_2022_v1_15s_bed_elev
-42.4,22.5,-4705.74,ETOPO_2022_v1_15s_bed_elev
-42.3,22.5,-4659.4,ETOPO_2022_v1_15s_bed_elev
-42.2,22.5,-4726.27,ETOPO_2022_v1_15s_bed_elev
-42.1,22.5,-4282.67,ETOPO_2022_v1_15s_bed_elev
-42.0,22.5,-4506.47,ETOPO_2022_v1_15s_bed_elev
-41.9,22.5,-4663.43,ETOPO_2022_v1_15s_bed_elev
-41.8,22.5,-4570.4,ETOPO_2022_v1_15s_bed_elev
-41.7,22.5,-4748.63,ETOPO_2022_v1_15s_bed_elev
-41.6,22.5,-4598.24,ETOPO_2022_v1_15s_bed_elev
-41.5,22.5,-4158.05,ETOPO_2022_v1_15s_bed_elev
-41.4,22.5,-4876.54,ETOPO_2022_v1_15s_bed_elev
-41.3,22.5,-4547.75,ETOPO_2022_v1_15s_bed_elev
-41.2,22.5,-4449.74,ETOPO_2022_v1_15s_bed_elev
-41.1,22.5,-4305.16,ETOPO_2022_v1_15s_bed_elev
-41.0,22.5,-4600.81,ETOPO_2022_v1_15s_bed_elev
-40.9,22.5,-4890.22,ETOPO_2022_v1_15s_bed_elev
-40.8,22.5,-4720.11,ETOPO_2022_v1_15s_bed_elev
-40.7,22.5,-4633.3,ETOPO_2022_v1_15s_bed_elev
-40.6,22.5,-4592.41,ETOPO_2022_v1_15s_bed_elev
-40.5,22.5,-4787.68,ETOPO_2022_v1_15s_bed_elev
-40.4,22.5,-4976.46,ETOPO_2022_v1_15s_bed_elev
-40.3,22.5,-5019.35,ETOPO_2022_v1_15s_bed_elev
-40.2,22.5,-4942.66,ETOPO_2022_v1_15s_bed_elev
-40.1,22.5,-4841.68,ETOPO_2022_v1_15s_bed_elev
-40.0,22.5,-5221.26,ETOPO_2022_v1_15s_bed_elev
-39.9,22.5,-5491.92,ETOPO_2022_v1_15s_bed_elev
-39.8,22.5,-5496.56,ETOPO_2022_v1_15s_bed_elev
-39.7,22.5,-5474.96,ETOPO_2022_v1_15s_bed_elev
-39.6,22.5,-5598.95,ETOPO_2022_v1_15s_bed_elev
-39.5,22.5,-5984.28,ETOPO_2022_v1_15s_bed_elev
-39.4,22.5,-5974.77,ETOPO_2022_v1_15s_bed_elev
-39.3,22.5,-5619.15,ETOPO_2022_v1_15s_bed_elev
-39.2,22.5,-5721.44,ETOPO_2022_v1_15s_bed_elev
-39.1,22.5,-5747.92,ETOPO_2022_v1_15s_bed_elev
-39.0,22.5,-5961.61,ETOPO_2022_v1_15s_bed_elev
-38.9,22.5,-5752.98,ETOPO_2022_v1_15s_bed_elev
-38.8,22.5,-5739.94,ETOPO_2022_v1_15s_bed_elev
-38.7,22.5,-5714.58,ETOPO_2022_v1_15s_bed_elev
-38.6,22.5,-5787.42,ETOPO_2022_v1_15s_bed_elev
-38.5,22.5,-5947.69,ETOPO_2022_v1_15s_bed_elev
-38.4,22.5,-5849.65,ETOPO_2022_v1_15s_bed_elev
-38.3,22.5,-5819.24,ETOPO_2022_v1_15s_bed_elev
-38.2,22.5,-5876.45,ETOPO_2022_v1_15s_bed_elev
-38.1,22.5,-5727.12,ETOPO_2022_v1_15s_bed_elev
-38.0,22.5,-5909.0,ETOPO_2022_v1_15s_bed_elev
-37.9,22.5,-5982.97,ETOPO_2022_v1_15s_bed_elev
-37.8,22.5,-5794.02,ETOPO_2022_v1_15s_bed_elev
-37.7,22.5,-5421.91,ETOPO_2022_v1_15s_bed_elev
-37.6,22.5,-5220.52,ETOPO_2022_v1_15s_bed_elev
-37.5,22.5,-5629.47,ETOPO_2022_v1_15s_bed_elev
-37.4,22.5,-5210.45,ETOPO_2022_v1_15s_bed_elev
-37.3,22.5,-5605.58,ETOPO_2022_v1_15s_bed_elev
-37.2,22.5,-5216.1,ETOPO_2022_v1_15s_bed_elev
-37.1,22.5,-5269.82,ETOPO_2022_v1_15s_bed_elev
-37.0,22.5,-5253.51,ETOPO_2022_v1_15s_bed_elev
-36.9,22.5,-5447.85,ETOPO_2022_v1_15s_bed_elev
-36.8,22.5,-5599.07,ETOPO_2022_v1_15s_bed_elev
-36.7,22.5,-5763.16,ETOPO_2022_v1_15s_bed_elev
-36.6,22.5,-5791.99,ETOPO_2022_v1_15s_bed_elev
-36.5,22.5,-5857.96,ETOPO_2022_v1_15s_bed_elev
-36.4,22.5,-6002.44,ETOPO_2022_v1_15s_bed_elev
-36.3,22.5,-5974.94,ETOPO_2022_v1_15s_bed_elev
-36.2,22.5,-5684.73,ETOPO_2022_v1_15s_bed_elev
-36.1,22.5,-6143.22,ETOPO_2022_v1_15s_bed_elev
-36.0,22.5,-5674.56,ETOPO_2022_v1_15s_bed_elev
-35.9,22.5,-5619.82,ETOPO_2022_v1_15s_bed_elev
-35.8,22.5,-5688.29,ETOPO_2022_v1_15s_bed_elev
-35.7,22.5,-5550.44,ETOPO_2022_v1_15s_bed_elev
-35.6,22.5,-5281.12,ETOPO_2022_v1_15s_bed_elev
-35.5,22.5,-5428.38,ETOPO_2022_v1_15s_bed_elev
-35.4,22.5,-5034.2,ETOPO_2022_v1_15s_bed_elev
-35.3,22.5,-5228.1,ETOPO_2022_v1_15s_bed_elev
-35.2,22.5,-5369.93,ETOPO_2022_v1_15s_bed_elev
-35.1,22.5,-5146.08,ETOPO_2022_v1_15s_bed_elev
-35.0,22.5,-5800.25,ETOPO_2022_v1_15s_bed_elev
-51.0,22.6,-5022.83,ETOPO_2022_v1_15s_bed_elev
-50.9,22.6,-4886.1,ETOPO_2022_v1_15s_bed_elev
-50.8,22.6,-4882.05,ETOPO_2022_v1_15s_bed_elev
-50.7,22.6,-4709.04,ETOPO_2022_v1_15s_bed_elev
-50.6,22.6,-4618.71,ETOPO_2022_v1_15s_bed_elev
-50.5,22.6,-4415.51,ETOPO_2022_v1_15s_bed_elev
-50.4,22.6,-4397.39,ETOPO_2022_v1_15s_bed_elev
-50.3,22.6,-4602.24,ETOPO_2022_v1_15s_bed_elev
-50.2,22.6,-4669.17,ETOPO_2022_v1_15s_bed_elev
-50.1,22.6,-4577.83,ETOPO_2022_v1_15s_bed_elev
-50.0,22.6,-4570.51,ETOPO_2022_v1_15s_bed_elev
-49.9,22.6,-5081.9,ETOPO_2022_v1_15s_bed_elev
-49.8,22.6,-4762.82,ETOPO_2022_v1_15s_bed_elev
-49.7,22.6,-4742.19,ETOPO_2022_v1_15s_bed_elev
-49.6,22.6,-4965.58,ETOPO_2022_v1_15s_bed_elev
-49.5,22.6,-4583.8,ETOPO_2022_v1_15s_bed_elev
-49.4,22.6,-4776.38,ETOPO_2022_v1_15s_bed_elev
-49.3,22.6,-5088.79,ETOPO_2022_v1_15s_bed_elev
-49.2,22.6,-4642.09,ETOPO_2022_v1_15s_bed_elev
-49.1,22.6,-4431.16,ETOPO_2022_v1_15s_bed_elev
-49.0,22.6,-4546.94,ETOPO_2022_v1_15s_bed_elev
-48.9,22.6,-4528.42,ETOPO_2022_v1_15s_bed_elev
-48.8,22.6,-4185.75,ETOPO_2022_v1_15s_bed_elev
-48.7,22.6,-4445.83,ETOPO_2022_v1_15s_bed_elev
-48.6,22.6,-4578.5,ETOPO_2022_v1_15s_bed_elev
-48.5,22.6,-4450.99,ETOPO_2022_v1_15s_bed_elev
-48.4,22.6,-4188.8,ETOPO_2022_v1_15s_bed_elev
-48.3,22.6,-4220.03,ETOPO_2022_v1_15s_bed_elev
-48.2,22.6,-4198.3,ETOPO_2022_v1_15s_bed_elev
-48.1,22.6,-4327.04,ETOPO_2022_v1_15s_bed_elev
-48.0,22.6,-4450.2,ETOPO_2022_v1_15s_bed_elev
-47.9,22.6,-4009.8,ETOPO_2022_v1_15s_bed_elev
-47.8,22.6,-3701.79,ETOPO_2022_v1_15s_bed_elev
-47.7,22.6,-3751.12,ETOPO_2022_v1_15s_bed_elev
-47.6,22.6,-3872.27,ETOPO_2022_v1_15s_bed_elev
-47.5,22.6,-3831.18,ETOPO_2022_v1_15s_bed_elev
-47.4,22.6,-3980.82,ETOPO_2022_v1_15s_bed_elev
-47.3,22.6,-3785.61,ETOPO_2022_v1_15s_bed_elev
-47.2,22.6,-3752.22,ETOPO_2022_v1_15s_bed_elev
-47.1,22.6,-3892.89,ETOPO_2022_v1_15s_bed_elev
-47.0,22.6,-4127.72,ETOPO_2022_v1_15s_bed_elev
-46.9,22.6,-4089.73,ETOPO_2022_v1_15s_bed_elev
-46.8,22.6,-3928.03,ETOPO_2022_v1_15s_bed_elev
-46.7,22.6,-3248.89,ETOPO_2022_v1_15s_bed_elev
-46.6,22.6,-3840.61,ETOPO_2022_v1_15s_bed_elev
-46.5,22.6,-4087.15,ETOPO_2022_v1_15s_bed_elev
-46.4,22.6,-3971.94,ETOPO_2022_v1_15s_bed_elev
-46.3,22.6,-3764.18,ETOPO_2022_v1_15s_bed_elev
-46.2,22.6,-3890.09,ETOPO_2022_v1_15s_bed_elev
-46.1,22.6,-3069.07,ETOPO_2022_v1_15s_bed_elev
-46.0,22.6,-3650.99,ETOPO_2022_v1_15s_bed_elev
-45.9,22.6,-3651.68,ETOPO_2022_v1_15s_bed_elev
-45.8,22.6,-3561.77,ETOPO_2022_v1_15s_bed_elev
-45.7,22.6,-3540.06,ETOPO_2022_v1_15s_bed_elev
-45.6,22.6,-3250.66,ETOPO_2022_v1_15s_bed_elev
-45.5,22.6,-3039.66,ETOPO_2022_v1_15s_bed_elev
-45.4,22.6,-2756.02,ETOPO_2022_v1_15s_bed_elev
-45.3,22.6,-2626.8,ETOPO_2022_v1_15s_bed_elev
-45.2,22.6,-2629.17,ETOPO_2022_v1_15s_bed_elev
-45.1,22.6,-3064.3,ETOPO_2022_v1_15s_bed_elev
-45.0,22.6,-3450.67,ETOPO_2022_v1_15s_bed_elev
-44.9,22.6,-2425.72,ETOPO_2022_v1_15s_bed_elev
-44.8,22.6,-2633.81,ETOPO_2022_v1_15s_bed_elev
-44.7,22.6,-2835.46,ETOPO_2022_v1_15s_bed_elev
-44.6,22.6,-3152.98,ETOPO_2022_v1_15s_bed_elev
-44.5,22.6,-2943.57,ETOPO_2022_v1_15s_bed_elev
-44.4,22.6,-3132.22,ETOPO_2022_v1_15s_bed_elev
-44.3,22.6,-3537.59,ETOPO_2022_v1_15s_bed_elev
-44.2,22.6,-3643.55,ETOPO_2022_v1_15s_bed_elev
-44.1,22.6,-3481.21,ETOPO_2022_v1_15s_bed_elev
-44.0,22.6,-3401.5,ETOPO_2022_v1_15s_bed_elev
-43.9,22.6,-3842.24,ETOPO_2022_v1_15s_bed_elev
-43.8,22.6,-3957.02,ETOPO_2022_v1_15s_bed_elev
-43.7,22.6,-4004.75,ETOPO_2022_v1_15s_bed_elev
-43.6,22.6,-3899.2,ETOPO_2022_v1_15s_bed_elev
-43.5,22.6,-4189.73,ETOPO_2022_v1_15s_bed_elev
-43.4,22.6,-4314.21,ETOPO_2022_v1_15s_bed_elev
-43.3,22.6,-4516.04,ETOPO_2022_v1_15s_bed_elev
-43.2,22.6,-4123.17,ETOPO_2022_v1_15s_bed_elev
-43.1,22.6,-3957.47,ETOPO_2022_v1_15s_bed_elev
-43.0,22.6,-4288.47,ETOPO_2022_v1_15s_bed_elev
-42.9,22.6,-4420.5,ETOPO_2022_v1_15s_bed_elev
-42.8,22.6,-4338.25,ETOPO_2022_v1_15s_bed_elev
-42.7,22.6,-4422.34,ETOPO_2022_v1_15s_bed_elev
-42.6,22.6,-4229.39,ETOPO_2022_v1_15s_bed_elev
-42.5,22.6,-4369.31,ETOPO_2022_v1_15s_bed_elev
-42.4,22.6,-4505.63,ETOPO_2022_v1_15s_bed_elev
-42.3,22.6,-4646.3,ETOPO_2022_v1_15s_bed_elev
-42.2,22.6,-4652.55,ETOPO_2022_v1_15s_bed_elev
-42.1,22.6,-4015.35,ETOPO_2022_v1_15s_bed_elev
-42.0,22.6,-4251.34,ETOPO_2022_v1_15s_bed_elev
-41.9,22.6,-4662.23,ETOPO_2022_v1_15s_bed_elev
