"lon","lat","heat_flow_mW_m2","name","reference","id"
"-40.5667","10","180","SP-7","VonHerzen_etal._1970","R24-086480"
"-40.5667","10","180","SP-7","Ludwig_Rabinowitz_1975","R24-060576"
"-40.5667","10","180","SP-7","Folinsbee_1969","R24-035385"
"-59.1142","10.0492","157","CARAM-15","Deville_etal._2006","R24-031011"
"-59.1333","10.052","39","CARAM-16a","Deville_etal._2006","R24-031012"
"-59.1311","10.052","40","CARAM-16b","Deville_etal._2006","R24-031013"
"-59.1288","10.052","43","CARAM-16c","Deville_etal._2006","R24-031014"
"-59.1158","10.0555","133","CARAM-14","Deville_etal._2006","R24-031010"
"-59.1017","10.0597","77","CARAM-11","Deville_etal._2006","R24-031007"
"-58.3067","10.2153","34","CARAM-07","Deville_etal._2006","R24-031004"
"-58.2","10.2417","99","CARAM-21","Deville_etal._2006","R24-031017"
"-25.3667","10.25","58","V19-174","Langseth_etal._1966","R24-053063"
"-41.3167","10.35","60","VFZ-12","Folinsbee_1969","R24-035390"
"-41.3167","10.35","60","VFZ-12","Ludwig_Rabinowitz_1975","R24-060603"
"-41.3167","10.35","60","VFZ-12","VonHerzen_etal._1970","R24-086485"
"-45.315","10.3583","38","C16-38","Abbott_2008","R24-000476"
"-44.3","10.3667","39","VFZ-5","Ludwig_Rabinowitz_1975","R24-060607"
"-44.3","10.3667","39","VFZ-5","Folinsbee_1969","R24-035397"
"-44.3","10.3667","39","VFZ-5","VonHerzen_etal._1970","R24-086492"
"-42.85","10.3667","212","SP-6","Folinsbee_1969","R24-035384"
"-42.85","10.3667","212","SP-6","Ludwig_Rabinowitz_1975","R24-060575"
"-42.85","10.3667","212","SP-6","VonHerzen_etal._1970","R24-086479"
"-42.425","10.3817","23","V32-6","Langseth_Hobart_1976","R24-054258"
"-42.425","10.3817","23","V32-6","Langseth_Hobart_1976","R24-054257"
"-42.425","10.3817","23","V32-6","Ludwig_Rabinowitz_1975","R24-060600"
"-58.8947","10.385","27","CARAM-08","Deville_etal._2006","R24-031005"
"-57.9917","10.4083","96","CARAM-22","Deville_etal._2006","R24-031018"
"-44.6667","10.45","27.7","V32-9","Abbott_2008","R24-001811"
"-44.67","10.4517","28","V32-009","Ludwig_Rabinowitz_1975","R24-060598"
"-58.0248","10.4567","46","CARAM-24","Deville_etal._2006","R24-031019"
"-57.9233","10.4607","76","CARAM-05","Deville_etal._2006","R24-031003"
"-58.7375","10.49","30","CARAM-18","Deville_etal._2006","R24-031016"
"-49.223","10.52","53","C16-36","LDEO_2004","R24-055163"
"-49.2217","10.52","52.5","C16-36","Abbott_2008","R24-000475"
"-50.1617","10.5633","31.8","C11-7","Abbott_2008","R24-000309"
"-59.1938","10.5656","52","CARAM-IO","Deville_etal._2006","R24-031021"
"-44.8667","10.5667","20","SP-1","Folinsbee_1969","R24-035376"
"-44.8667","10.5667","20","SP-1","VonHerzen_etal._1970","R24-086471"
"-58.7855","10.5732","36","CARAM-17","Deville_etal._2006","R24-031015"
"-59.1585","10.6172","57","CARAM-09","Deville_etal._2006","R24-031006"
"-54.347","10.6267","69","C16-30","LDEO_2004","R24-055161"
"-57.8517","10.6323","46","CARAM-25","Deville_etal._2006","R24-031020"
"-50","10.65","67","V26-51","Langseth_etal._1974","R24-053403"
"-54.307","10.6667","60","C16-29","LDEO_2004","R24-055160"
"-42.585","10.7217","288.65","RC17-17","Langseth_Hobart_1976","R24-054238"
"-42.585","10.7217","288.65","RC17-17","Langseth_Hobart_1976","R24-054237"
"-42.585","10.7217","288.65","RC17-17","Herman_etal._1977","R24-047305"
"-42.585","10.7217","288.65","RC17-17","Ludwig_Rabinowitz_1975","R24-060563"
"-41.5217","10.725","131.1","RC17-12","Ludwig_Rabinowitz_1975","R24-060558"
"-41.5217","10.725","131.1","RC17-12","Herman_etal._1977","R24-047300"
"-41.5217","10.725","131.1","RC17-12","Langseth_Hobart_1976","R24-054227"
"-41.5217","10.725","131.1","RC17-12","Langseth_Hobart_1976","R24-054228"
"-41.565","10.74","138","RC17-27","Herman_etal._1977","R24-047313"
"-41.565","10.74","138","RC17-27","Ludwig_Rabinowitz_1975","R24-060571"
"-41.565","10.74","138","RC17-27","Langseth_Hobart_1976","R24-054253"
"-41.565","10.74","138","RC17-27","Langseth_Hobart_1976","R24-054254"
"-42.5267","10.7417","201.25","RC17-15","Langseth_Hobart_1976","R24-054234"
"-42.5267","10.7417","201.25","RC17-15","Herman_etal._1977","R24-047303"
"-42.5267","10.7417","201.25","RC17-15","Langseth_Hobart_1976","R24-054233"
"-42.5267","10.7417","201.25","RC17-15","Ludwig_Rabinowitz_1975","R24-060561"
"-42.4333","10.7417","148.35","V32-4","Langseth_Hobart_1976","R24-054256"
"-42.4333","10.7417","148.35","V32-4","Langseth_Hobart_1976","R24-054255"
"-42.4333","10.7417","148.35","V32-4","Ludwig_Rabinowitz_1975","R24-060599"
"-41.35","10.75","141","V15-8","Langseth_etal._1966","R24-052990"
"-41.35","10.75","141","V15-8","Ludwig_Rabinowitz_1975","R24-060579"
"-41.35","10.75","141","V15-8","Gerard_etal._1962","R24-037275"
"-59.9347","10.7533","24","CARAM-13","Deville_etal._2006","R24-031009"
"-42.3633","10.7733","177.1","V32-8","Ludwig_Rabinowitz_1975","R24-060602"
"-42.3633","10.7733","177.1","V32-8","Langseth_Hobart_1976","R24-054262"
"-42.3633","10.7733","177.1","V32-8","Langseth_Hobart_1976","R24-054261"
"-42.195","10.7783","134.55","V32-7","Ludwig_Rabinowitz_1975","R24-060601"
"-42.195","10.7783","134.55","V32-7","Langseth_Hobart_1976","R24-054259"
"-42.195","10.7783","134.55","V32-7","Langseth_Hobart_1976","R24-054260"
"-41.2417","10.7917","192.05","RC17-26","Herman_etal._1977","R24-047312"
"-41.2417","10.7917","192.05","RC17-26","Langseth_Hobart_1976","R24-054251"
"-41.2417","10.7917","192.05","RC17-26","Langseth_Hobart_1976","R24-054252"
"-41.2417","10.7917","192.05","RC17-26","Ludwig_Rabinowitz_1975","R24-060570"
"-50.9333","10.8","52","C13-64","Bookman_etal._1972","R24-022756"
"-43.2","10.8","112","C08-3","Ludwig_Rabinowitz_1975","R24-060553"
"-43.2","10.8","112","C08-3","Langseth_etal._1966","R24-052951"
"-42.9333","10.8","126","VFZ-8","VonHerzen_etal._1970","R24-086494"
"-42.9333","10.8","126","VFZ-8","Folinsbee_1969","R24-035399"
"-42.9333","10.8","126","VFZ-8","Ludwig_Rabinowitz_1975","R24-060608"
"-43.9467","10.81","147.2","RC17-18","Ludwig_Rabinowitz_1975","R24-060564"
"-43.9467","10.81","147.2","RC17-18","Langseth_Hobart_1976","R24-054239"
"-43.9467","10.81","147.2","RC17-18","Langseth_Hobart_1976","R24-054240"
"-43.9467","10.81","147.2","RC17-18","Herman_etal._1977","R24-047306"
"-41.5867","10.825","171.35","RC17-14","Herman_etal._1977","R24-047302"
"-41.5867","10.825","171.35","RC17-14","Ludwig_Rabinowitz_1975","R24-060560"
"-41.5867","10.825","171.35","RC17-14","Langseth_Hobart_1976","R24-054231"
"-41.5867","10.825","171.35","RC17-14","Langseth_Hobart_1976","R24-054232"
"-41.1967","10.8283","184","RC17-13","Herman_etal._1977","R24-047301"
"-41.1967","10.8283","184","RC17-13","Ludwig_Rabinowitz_1975","R24-060559"
"-41.1967","10.8283","184","RC17-13","Langseth_Hobart_1976","R24-054229"
"-41.1967","10.8283","184","RC17-13","Langseth_Hobart_1976","R24-054230"
"-44.1667","10.8333","121","VFZ-4","Folinsbee_1969","R24-035396"
"-44.1667","10.8333","121","VFZ-4","VonHerzen_etal._1970","R24-086491"
"-44.1667","10.8333","121","VFZ-4","Ludwig_Rabinowitz_1975","R24-060606"
"-43.6417","10.8417","147.2","RC17-21","Herman_etal._1977","R24-047309"
"-43.6417","10.8417","147.2","RC17-21","Ludwig_Rabinowitz_1975","R24-060567"
"-43.6417","10.8417","147.2","RC17-21","Langseth_Hobart_1976","R24-054245"
"-43.6417","10.8417","147.2","RC17-21","Langseth_Hobart_1976","R24-054246"
"-42.58","10.8417","299","RC17-16","Ludwig_Rabinowitz_1975","R24-060562"
"-42.58","10.8417","299","RC17-16","Herman_etal._1977","R24-047304"
"-42.58","10.8417","299","RC17-16","Langseth_Hobart_1976","R24-054235"
"-42.58","10.8417","299","RC17-16","Langseth_Hobart_1976","R24-054236"
"-44.575","10.8433","75.9","RC17-19","Ludwig_Rabinowitz_1975","R24-060565"
"-44.575","10.8433","75.9","RC17-19","Herman_etal._1977","R24-047307"
"-44.575","10.8433","75.9","RC17-19","Langseth_Hobart_1976","R24-054242"
"-44.575","10.8433","75.9","RC17-19","Langseth_Hobart_1976","R24-054241"
"-44.1333","10.85","135","SP-3","Folinsbee_1969","R24-035382"
"-44.1333","10.85","135","SP-3","VonHerzen_etal._1970","R24-086477"
"-44.1333","10.85","135","SP-3","Ludwig_Rabinowitz_1975","R24-060573"
"-43.9233","10.865","141.45","RC17-20","Langseth_Hobart_1976","R24-054244"
"-43.9233","10.865","141.45","RC17-20","Langseth_Hobart_1976","R24-054243"
"-43.9233","10.865","141.45","RC17-20","Herman_etal._1977","R24-047308"
"-43.9233","10.865","141.45","RC17-20","Ludwig_Rabinowitz_1975","R24-060566"
"-43.6717","10.8767","133.4","RC17-24","Langseth_Hobart_1976","R24-054249"
"-43.6717","10.8767","133.4","RC17-24","Langseth_Hobart_1976","R24-054250"
"-43.6717","10.8767","133.4","RC17-24","Herman_etal._1977","R24-047311"
"-43.6717","10.8767","133.4","RC17-24","Ludwig_Rabinowitz_1975","R24-060569"
"-43.7167","10.8817","28","V22-7","Abbott_2008","R24-001570"
"-43.717","10.883","28","V22-7","LDEO_2004","R24-055446"
"-58.875","10.8992","49","CARAM-04","Deville_etal._2006","R24-031002"
"-58.9036","10.9162","27","CARAM-03","Deville_etal._2006","R24-031001"
"-44.1333","10.9167","124","SP-2","Ludwig_Rabinowitz_1975","R24-060572"
"-44.1333","10.9167","124","SP-2","VonHerzen_etal._1970","R24-086476"
"-44.1333","10.9167","124","SP-2","Folinsbee_1969","R24-035381"
"-44.01","10.9183","195.5","RC17-22","Langseth_Hobart_1976","R24-054248"
"-44.01","10.9183","195.5","RC17-22","Herman_etal._1977","R24-047310"
"-44.01","10.9183","195.5","RC17-22","Langseth_Hobart_1976","R24-054247"
"-44.01","10.9183","195.5","RC17-22","Ludwig_Rabinowitz_1975","R24-060568"
"-55.06","10.925","62.8","C15-35","Abbott_2008","R24-000432"
"-55.127","10.935","66","V31-27","LDEO_2004","R24-055539"
"-55.1267","10.935","66.2","V31-27","Abbott_2008","R24-001735"
"-54.4833","10.9833","49","C13-63","Bookman_etal._1972","R24-022755"
"-42.8333","11.0833","22","SP-5","Folinsbee_1969","R24-035383"
"-42.8333","11.0833","22","SP-5","Ludwig_Rabinowitz_1975","R24-060574"
"-42.8333","11.0833","22","SP-5","VonHerzen_etal._1970","R24-086478"
"-41.2833","11.1","43","SP-8","Ludwig_Rabinowitz_1975","R24-060577"
"-41.2833","11.1","43","SP-8","Folinsbee_1969","R24-035386"
"-41.2833","11.1","43","SP-8","VonHerzen_etal._1970","R24-086481"
"-58.35","11.15","41.5","C9-38","Abbott_2008","R24-000901"
"-58.34442291","11.16501245","116","C9-37","Schoonmaker_Ladd_1984","R24-077905"
"-42.5","11.2817","139","V32-5","Abbott_2008","R24-001792"
"-42.5","11.283","139","V32-5","LDEO_2004","R24-055579"
"-42.505","11.2917","21","V32-005","Ludwig_Rabinowitz_1975","R24-060597"
"-42.0333","11.35","96","SP-9","Ludwig_Rabinowitz_1975","R24-060578"
"-42.0333","11.35","96","SP-9","VonHerzen_etal._1970","R24-086482"
"-42.0333","11.35","96","SP-9","Folinsbee_1969","R24-035387"
"-41.8667","11.35","49","VFZ-13","Folinsbee_1969","R24-035391"
"-41.8667","11.35","49","VFZ-13","Ludwig_Rabinowitz_1975","R24-060604"
"-41.8667","11.35","49","VFZ-13","VonHerzen_etal._1970","R24-086486"
"-50.8167","11.3833","30","C13-65","Bookman_etal._1972","R24-022757"
"-45.15","11.5","29.33","V25-040","Langseth_etal._1972","R24-053352"
"-45.15","11.5","29.33","V25-040","Herman_etal._1977","R24-047371"
"-42.7167","11.5333","55","VFZ-14","Ludwig_Rabinowitz_1975","R24-060605"
"-42.7167","11.5333","55","VFZ-14","VonHerzen_etal._1970","R24-086487"
"-42.7167","11.5333","55","VFZ-14","Folinsbee_1969","R24-035392"
"-42.63333333","11.55","87.152","V25-041","Langseth_etal._1972","R24-053353"
"-42.63333333","11.55","87.152","V25-041","Herman_etal._1977","R24-047372"
"-45.55","11.5667","96","LSDA-132","Vacquier_VonHerzen_1964","R24-085049"
"-44.8","11.5667","35","LSDA-131","Vacquier_VonHerzen_1964","R24-085048"
"-52.17","11.5717","47.7","C16-32","Abbott_2008","R24-000473"
"-44.05","11.5833","101","LSDA-130","Vacquier_VonHerzen_1964","R24-085047"
"-44.05","11.5833","101","LSDA-130","Ludwig_Rabinowitz_1975","R24-060557"
"-47.28333333","11.63333333","62.431","V25-039","Langseth_etal._1972","R24-053351"
"-47.28333333","11.63333333","62.431","V25-039","Herman_etal._1977","R24-047370"
"-50.8","11.65","36","C13-66","Bookman_etal._1972","R24-022758"
"-50.822","11.6717","74","C16-33","LDEO_2004","R24-055162"
"-50.8217","11.6717","74","C16-33","Abbott_2008","R24-000474"
"-45.2667","11.75","59","SP-11","VonHerzen_etal._1970","R24-086472"
"-45.2667","11.75","59","SP-11","Folinsbee_1969","R24-035377"
"-48.4167","11.9","67","VFZ-17","VonHerzen_etal._1970","R24-086489"
"-48.4167","11.9","67","VFZ-17","Folinsbee_1969","R24-035394"
"-46.1667","11.95","28","VFZ-16","VonHerzen_etal._1970","R24-086488"
"-46.1667","11.95","28","VFZ-16","Folinsbee_1969","R24-035393"
"-47.0667","11.9667","172","SP-12","Folinsbee_1969","R24-035378"
"-47.0667","11.9667","172","SP-12","VonHerzen_etal._1970","R24-086473"
"-32.4167","11.9833","40","V20-216","Langseth_etal._1966","R24-053096"
"-57.95","12.0333","68","CH-75-42","Folinsbee_1969","R24-035375"
"-57.95","12.0333","68","CH-75-42","VonHerzen_etal._1970","R24-086470"
"-48.88333333","12.11666667","52.794","V25-038","Herman_etal._1977","R24-047369"
"-48.88333333","12.11666667","52.794","V25-038","Langseth_etal._1972","R24-053350"
"-55.6833","12.15","69","CH-75-40","VonHerzen_etal._1970","R24-086469"
"-55.6833","12.15","69","CH-75-40","Folinsbee_1969","R24-035374"
"-57.4617","12.2233","77.9","C16-26","Abbott_2008","R24-000471"
"-57.46503506","12.2468493","58.6","C16-25","Schoonmaker_Ladd_1984","R24-077903"
"-54.25","12.25","56","CH-75-39","VonHerzen_etal._1970","R24-086468"
"-54.25","12.25","56","CH-75-39","Folinsbee_1969","R24-035373"
"-46.2167","12.2833","19","LSDA-133","Vacquier_VonHerzen_1964","R24-085050"
"-57.5","12.305","57","HF5B","Blackwell_Richards_2004","R24-018913"
"-57.5","12.305","66","HF5A","Blackwell_Richards_2004","R24-018912"
"-57.5007","12.3057","66","HF5A","Foucher_etal._1990","R24-035506"
"-57.5","12.3067","53","HF5C","Blackwell_Richards_2004","R24-018914"
"-57.4852","12.3076","52","HF5H","Foucher_etal._1990","R24-035508"
"-57.4835","12.3082","51","HF5I","Foucher_etal._1990","R24-035509"
"-57.51","12.3083","60","HF6A","Blackwell_Richards_2004","R24-018932"
"-57.49","12.3083","52","HF5G","Blackwell_Richards_2004","R24-018918"
"-57.49","12.3083","54","HF5F","Blackwell_Richards_2004","R24-018917"
"-57.49","12.3083","55","HF5E","Blackwell_Richards_2004","R24-018916"
"-57.49","12.3083","53","HF5D","Blackwell_Richards_2004","R24-018915"
"-57.48","12.3083","68","HF5M","Blackwell_Richards_2004","R24-018923"
"-57.48","12.3083","51","HF5I","Blackwell_Richards_2004","R24-018919"
"-57.48","12.3083","71","HF5K","Blackwell_Richards_2004","R24-018921"
"-57.48","12.3083","67","HF5L","Blackwell_Richards_2004","R24-018922"
"-57.48","12.3083","58","HF5J","Blackwell_Richards_2004","R24-018920"
"-57.47","12.3083","72","HF5O","Blackwell_Richards_2004","R24-018925"
"-57.47","12.3083","66","HF5N","Blackwell_Richards_2004","R24-018924"
"-57.4917","12.3086","55","HF5E","Foucher_etal._1990","R24-035507"
"-57.4744","12.3087","66","HF5N","Foucher_etal._1990","R24-035511"
"-57.4719","12.3088","72","HF5O","Foucher_etal._1990","R24-035512"
"-57.4818","12.309","58","HF5J","Foucher_etal._1990","R24-035510"
"-57.4621","12.3096","51","HF5T","Foucher_etal._1990","R24-035513"
"-57.47","12.31","48","HF5R","Blackwell_Richards_2004","R24-018928"
"-57.47","12.31","52","HF5Q","Blackwell_Richards_2004","R24-018927"
"-57.47","12.31","63","HF5P","Blackwell_Richards_2004","R24-018926"
"-57.46","12.31","51","HF5T","Blackwell_Richards_2004","R24-018929"
"-57.4541","12.3111","46","HF5U","Foucher_etal._1990","R24-035514"
"-57.45","12.3117","46","HF5U","Blackwell_Richards_2004","R24-018930"
"-57.5167","12.4","118","V24-212","Langseth_etal._1971","R24-053258"
"-27.7833","12.7833","53","V19-175","Langseth_etal._1966","R24-053064"
"-44.7667","12.95","97","CH-75-30","VonHerzen_etal._1970","R24-086463"
"-44.7667","12.95","97","CH-75-30","Folinsbee_1969","R24-035368"
"-44.5667","12.9667","461","CH-75-29","Folinsbee_1969","R24-035367"
"-44.5667","12.9667","461","CH-75-29","VonHerzen_etal._1970","R24-086462"
"-45.9667","13","16","CH-75-31","Folinsbee_1969","R24-035369"
"-45.9667","13","16","CH-75-31","VonHerzen_etal._1970","R24-086464"
"-46.9167","13.0333","68","CH-75-32","VonHerzen_etal._1970","R24-086465"
"-46.9167","13.0333","68","CH-75-32","Folinsbee_1969","R24-035370"
"-52.96666667","13.03333333","73","V26-52","Langseth_etal._1974","R24-053404"
"-49.75","13.0667","35","CH-75-35","VonHerzen_etal._1970","R24-086466"
"-49.75","13.0667","35","CH-75-35","Folinsbee_1969","R24-035371"
"-51.3167","13.1","57","CH-75-37","VonHerzen_etal._1970","R24-086467"
"-51.3167","13.1","57","CH-75-37","Folinsbee_1969","R24-035372"
"-57.58934285","13.12657912","63.6","C16-22","Schoonmaker_Ladd_1984","R24-077902"
"-56.36644145","13.13478652","41.5","C9-38","Schoonmaker_Ladd_1984","R24-077906"
"-57.5817","13.1417","58.6","C16-25","Abbott_2008","R24-000470"
"-56.367","13.15","109","C9-37","LDEO_2004","R24-055262"
"-56.3667","13.15","109","C9-37","Abbott_2008","R24-000900"
"-42.85","13.2667","13","CH-75-17","Folinsbee_1969","R24-035363"
"-42.85","13.2667","13","CH-75-17","VonHerzen_etal._1970","R24-086458"
"-46.1333","13.35","106","CH-75-16","Folinsbee_1969","R24-035362"
"-46.1333","13.35","106","CH-75-16","VonHerzen_etal._1970","R24-086457"
"-45.4","13.3667","80","CH-75-20","VonHerzen_etal._1970","R24-086461"
"-45.4","13.3667","80","CH-75-20","Folinsbee_1969","R24-035366"
"-43.9","13.3833","69","CH-75-18","Folinsbee_1969","R24-035364"
"-43.9","13.3833","69","CH-75-18","VonHerzen_etal._1970","R24-086459"
"-44.6333","13.4","176","CH-75-19","Folinsbee_1969","R24-035365"
"-44.6333","13.4","176","CH-75-19","VonHerzen_etal._1970","R24-086460"
"-58.8667","13.4833","41","V18-9","Schoonmaker_Ladd_1984","R24-077934"
"-58.8667","13.4833","41","V18-9","Arnaiz-Rodriguez_Orihuela_2013","R24-003626"
"-58.8667","13.4833","41","V18-9","Langseth_etal._1966","R24-053018"
"-55.9833","13.4833","57","V18-10","Langseth_etal._1966","R24-052992"
"-51.1167","13.7333","50","V18-11","Langseth_etal._1966","R24-052993"
"-47.0333","13.9","50","CH-75-15","VonHerzen_etal._1970","R24-086456"
"-47.0333","13.9","50","CH-75-15","Folinsbee_1969","R24-035361"
"-58.09956905","14.19285613","68.2","C15-36","Schoonmaker_Ladd_1984","R24-077900"
"-34.4667","14.2","28","V20-218","Langseth_etal._1966","R24-053097"
"-58.102","14.2033","68","C15-36","LDEO_2004","R24-055145"
"-58.1017","14.2033","68.3","C15-36","Abbott_2008","R24-000433"
"-57.4","14.2167","65","CH-75-08","Folinsbee_1969","R24-035357"
"-57.4","14.2167","65","CH-75-08","Schoonmaker_Ladd_1984","R24-077915"
"-57.4","14.2167","65","CH-75-08","Arnaiz-Rodriguez_Orihuela_2013","R24-003551"
"-57.4","14.2167","65","CH-75-08","VonHerzen_etal._1970","R24-086452"
"-58.4167","14.2333","30","CH-75-07","VonHerzen_etal._1970","R24-086451"
"-58.4167","14.2333","30","CH-75-07","Arnaiz-Rodriguez_Orihuela_2013","R24-003550"
"-58.4167","14.2333","30","CH-75-07","Schoonmaker_Ladd_1984","R24-077914"
"-58.4167","14.2333","30","CH-75-07","Folinsbee_1969","R24-035356"
"-57.1","14.2333","67","V15-10","Langseth_etal._1966","R24-052977"
"-57.1","14.2333","67","V15-10","Gerard_etal._1962","R24-037262"
